Change,Description,MultipleCompulsory,Department,Number,Grade,Class,Name,Url,Credit,YearSemester,CompulsoryElective,Restrict,Select,Selected,Remaining,Teacher,Room,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Context
,,,零組件研究所,PEC665,1,,薄膜工程與檢測技術,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PEC665&Crsname=薄膜工程與檢測技術,3,期,選,15,0,7,8,朱安國,國IR 6002K,234,,,,,,,《講授類》 ※英語授課
異動,確認教師8/11,,零組件研究所,PEC670,1,,微機電元件與技術專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PEC670&Crsname=微機電元件與技術專題,3,期,選,15,1,3,12,黃瑞星,國IR 4002,,,,678,,,,《講授類》 ※英語授課
,,,國際資產所,SBF504,1,,全球資產管理業務趨勢與營運模式創新,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=SBF504&Crsname=全球資產管理業務趨勢與營運模式創新,3,期,必,50,0,32,18,艾西亞,,,,,,,789,,《講授類》本課程限國際金融研究學院學生加選※英語授課
,,,國際資產所,SBF505,1,,資產管理業務風險解析與管理實務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=SBF505&Crsname=資產管理業務風險解析與管理實務,3,期,必,50,0,32,18,"彭聰敏,佘博文",,,,,,678,,,《講授類》本課程限國際金融研究學院學生加選※英語授課
異動,確認教師8/17,,國際資產所,SBF506,1,,國際金融監理變革趨勢與研討,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=SBF506&Crsname=國際金融監理變革趨勢與研討,2,期,必,50,0,32,18,饒永華,,,,,,34,,,《講授類》本課程限國際金融研究學院學生加選※英語授課
,,,國際資產所,SBF507,1,,創新商業模式實作（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=SBF507&Crsname=創新商業模式實作（二）,1,期,必,50,0,32,18,董瑞斌,,,,,,9,,,《獨立研究》本課程限國際金融研究學院學生加選
異動,確認教師8/17,,國際資產所,SBF508,1,,另類投資實務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=SBF508&Crsname=另類投資實務,2,期,選,50,0,32,18,賈安霈,,,,,,,23,,《講授類》本課程限國際金融研究學院學生加選※英語授課
異動,確認教師8/17,,國際資產所,SBF509,1,,高資產客戶投資理財實務分享,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=SBF509&Crsname=高資產客戶投資理財實務分享,2,期,選,50,0,32,18,蔡明耀,,,,,,,56,,《講授類》本課程限國際金融研究學院學生加選※英語授課
,,,生科碩專,BIOS901,1,,進階生物學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=BIOS901&Crsname=進階生物學,3,期,必,50,0,4,46,"陳錦翠,江友中,汪海晏",理BI 3001,,,CDE,,,,,《講授類》
,,,生科碩專,BIOS902,2,,碩士論文,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=BIOS902&Crsname=碩士論文,3,期,必,50,0,7,43,指導教授,,,,,,,89C,,《研討類》
,,,生科碩專,BIOS910,1,,書報討論（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=BIOS910&Crsname=書報討論（一）,2,期,必,50,0,4,46,顏聖紘,理BI 2002,,,,CD,,,,《演講/參訪》
,,,生科碩專,BIOS912,2,,書報討論（三）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=BIOS912&Crsname=書報討論（三）,2,期,必,50,0,7,43,李哲欣,理BI 3001,,,,CD,,,,《演講/參訪》
異動,更換時間9/5,,生科碩專,BIOS996,2,,回顧型科學論文寫作（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=BIOS996&Crsname=回顧型科學論文寫作（一）,3,期,選,50,0,1,49,"張楊家豪,吳長益,陳俊霖",,,,,,,DEF,,《講授類》
,,,生科碩專,BIOS998,2,,專題研究（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=BIOS998&Crsname=專題研究（一）,3,期,選,50,0,5,45,"傅瀚儀,夏燦風,黃明德",,,,,,,,DEF,《獨立研究》
,,,環工碩專,ENVE923,2,,碩士論文,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=ENVE923&Crsname=碩士論文,3,期,必,50,0,23,27,指導教授,工EV 4024,,,,,,,CDE,《研討類》
,,,環工碩專,ENVE924,1,,專題演講（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=ENVE924&Crsname=專題演講（一）,1,期,必,50,0,29,21,張耿崚,工EV 4024,,,,,,,34,《演講/參訪》併班
,,,環工碩專,ENVE924A,2,,專題演講（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=ENVE924A&Crsname=專題演講（一）,1,期,必,50,0,23,27,張耿崚,工EV 4024,,,,,,,34,《演講/參訪》併班
,,,環工碩專,ENVE933,0,,理化處理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=ENVE933&Crsname=理化處理,3,期,選,50,0,28,22,黑正明,工EV 4024,,,,,,567,,《講授類》
,,,環工碩專,ENVE961,0,,空氣污染工程學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=ENVE961&Crsname=空氣污染工程學,3,期,選,50,0,25,25,林勳佑,工EV 4024,,,,,,234,,《講授類》 工業污染防治及減排微學程
,,,資管碩專,MIS901,1,,管理資訊系統,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MIS901&Crsname=管理資訊系統,3,期,必,50,0,12,38,林東清,管CM 4069,CDE,,,,,,,《講授類》限資管碩專班修習
,,,資管碩專,MIS902,2,,碩士論文,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MIS902&Crsname=碩士論文,3,期,必,50,0,36,14,指導教授,,,,,,,,123,《研討類》限資管碩專學生選修
,,,資管碩專,MIS918,1,,電子商務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MIS918&Crsname=電子商務,3,期,必,50,0,13,37,邱兆民,管CM 4069,,,,CDE,,,,《講授類》限資管碩專班修習
異動,修正備註說明7/19,,資管碩專,MIS950,2,,數位商業模式個案分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MIS950&Crsname=數位商業模式個案分析,3,期,必,50,0,53,-3,林芬慧,管CM 3026,,CDE,,,,,,《講授類》限資管碩專及電商碩專學生選修
,,,資管碩專,MIS961,1,,書報討論（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MIS961&Crsname=書報討論（一）,3,期,必,50,0,12,38,李捷,,,,,,,123,,《講授類》限資管碩專班修習
異動,更換教室8/11,,資管碩專,MIS984,1,,統計基礎及R語言應用,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MIS984&Crsname=統計基礎及R語言應用,3,期,必,50,0,14,36,李捷,管CM 2016,,,CDE,,,,,《講授類》限資管碩專班修習
,,,財管碩專,FM902,1,,金融市場理論與實務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=FM902&Crsname=金融市場理論與實務,3,期,選,50,0,32,18,黃振聰,管CM 3019,,,CDE,,,,,《講授類》
異動,更換教室8/30,,財管碩專,FM903,1,,財務報表分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=FM903&Crsname=財務報表分析,3,期,選,50,0,57,-7,陳妙玲,管CM 3015,,,,,CDE,,,《講授類》
,,,財管碩專,FM904,1,,財務管理理論與實務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=FM904&Crsname=財務管理理論與實務,3,期,選,50,0,28,22,廖源星,管CM 3017,,CDE,,,,,,《講授類》
,,,財管碩專,FM909,2,,碩士論文（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=FM909&Crsname=碩士論文（一）,3,期,必,50,0,29,21,指導教授,管CM 1025,,,,,,234,,《研討類》
異動,更換時間9/1,,財管碩專,FM913,1,,產業經濟學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=FM913&Crsname=產業經濟學,3,期,選,50,0,21,29,張玉山,管CM 2025,CDE,,,,,,,《講授類》
,,,財管碩專,FM916,1,,財務管理個案分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=FM916&Crsname=財務管理個案分析,3,期,選,50,0,16,34,邱敬貿,管CM 3017,,,,CDE,,,,《講授類》
,,,公事碩專,PAM905,1,,研究方法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PAM905&Crsname=研究方法,3,期,必,50,0,21,29,"謝政勳,林新沛",管CM 1020,,,,,,234,,《講授類》
,,,公事碩專,PAM905A,1,,研究方法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PAM905A&Crsname=研究方法,3,期,必,50,0,5,45,謝政勳,澎湖,,,,,,,234,《講授類》
,,,公事碩專,PAM907,1,,公共政策分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PAM907&Crsname=公共政策分析,3,期,選,50,1,25,25,蔡錦昌,管CM 1020,,,,,CDE,,,《講授類》 公民參與微學程
,,,公事碩專,PAM907A,1,,公共政策分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PAM907A&Crsname=公共政策分析,3,期,選,50,0,7,43,謝旭昇,澎湖,,,,,,234,,《講授類》 公民參與微學程
,,,公事碩專,PAM908,2,,碩士論文,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PAM908&Crsname=碩士論文,3,期,必,50,0,21,29,指導教授,管CM 0051-1,,,,,,CDE,,《研討類》
,,,公事碩專,PAM915,2,,環境與資源管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PAM915&Crsname=環境與資源管理,2,期,選,50,0,4,46,林新沛,澎湖,,,,,,78,,《講授類》
,,,公事碩專,PAM985,1,,公共管理實務個案研討（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PAM985&Crsname=公共管理實務個案研討（一）,2,期,選,36,0,23,13,謝政勳,澎湖,,,,,,,DE,《研討類》
,,,公事碩專,PAM988,1,,公共事務與管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PAM988&Crsname=公共事務與管理,3,期,必,50,0,26,24,游尚儒,管CM 1020,,,,CDE,,,,《講授類》 環境教育學程
,,,公事碩專,PAM988A,1,,公共事務與管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PAM988A&Crsname=公共事務與管理,3,期,必,50,0,4,46,"吳偉寧,游尚儒",澎湖,,,,,,,567,《講授類》 環境教育學程
,,,公事碩專,PAM990,2,,性別、組織與管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=PAM990&Crsname=性別、組織與管理,2,期,選,50,0,5,45,彭渰雯,澎湖,,,,,,56,,《講授類》
,,,人管碩專,HRM901,2,,碩士論文,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=HRM901&Crsname=碩士論文,3,期,必,50,0,31,19,指導教授,管CM 3043,,,,,,,234,《研討類》
異動,更換時間8/11,,人管碩專,HRM912,1,,組織行為,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=HRM912&Crsname=組織行為,3,期,選,50,0,18,32,陳以亨,管CM 3043,,,,,A1B,,,《講授類》限人管所學生選修
,,,人管碩專,HRM953,1,,人力發展管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=HRM953&Crsname=人力發展管理,3,期,選,50,0,18,32,謝慧賢,管CM 1032,CDE,,,,,,,《講授類》 人力資源管理學程
,,,人管碩專,HRM963,1,,績效管理與人才發展,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=HRM963&Crsname=績效管理與人才發展,3,期,選,50,0,31,19,王豫萱,管CM 3043,,,,,,567,,《講授類》限人管所學生選修
異動,更換教室9/15,,行傳碩專,ICM905,0,,媒體，文化，與社會,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=ICM905&Crsname=媒體，文化，與社會,3,期,選,50,0,20,30,譚躍,管CM 2032,,CDE,,,,,,《講授類》
,,,行傳碩專,ICM909,2,,碩士論文,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=ICM909&Crsname=碩士論文,3,期,必,50,0,18,32,指導教授,管CM 2032,,,,,,CDE,,《研討類》
異動,更正時間8/9,,行傳碩專,ICM911,0,,論文寫作,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=ICM911&Crsname=論文寫作,1,期,選,50,0,21,29,王紹蓉,管CM 2032,,,C,,,,,《講授類》限行傳所碩專班學生選修※英語授課
,,,資電碩專,MIS983,1,,電子商務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MIS983&Crsname=電子商務,3,期,必,50,0,29,21,邱兆民,管CM 4069,,,,CDE,,,,《講授類》限資電碩專學生選修
異動,更換教室8/11,,資電碩專,MIS984A,1,,統計基礎及R語言應用,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MIS984A&Crsname=統計基礎及R語言應用,3,期,必,50,0,29,21,李捷,管CM 2016,,,CDE,,,,,《講授類》限資電碩專學生選修
,,,資電碩專,MIS986,2,,碩士論文（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MIS986&Crsname=碩士論文（一）,3,期,必,50,0,23,27,指導教授,,,,,,,,123,《講授類》限資電碩專學生選修
異動,更換時間8/9,,資電碩專,MIS989,2,,金融科技,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MIS989&Crsname=金融科技,3,期,必,50,0,22,28,楊淯程,管CM 3051,,,,CDE,,,,《講授類》限資電碩專學生選修
,,,資電碩專,MIS993,1,,商業分析專題演講,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MIS993&Crsname=商業分析專題演講,3,期,必,50,0,28,22,李捷,,,,,,,CDE,,《演講/參訪》限資電碩專學生選修
,,,資電碩專,MIS994,1,,管理資訊系統,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=MIS994&Crsname=管理資訊系統,3,期,必,50,0,27,23,林東清,管CM 4069,CDE,,,,,,,《講授類》限資電碩專學生選修
,,,人亞碩專,HRMA901,2,,碩士論文,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=HRMA901&Crsname=碩士論文,3,期,必,50,0,24,26,指導教授,管CM 3043,,,,,,,CDE,《講授類》
異動,確認教師8/11,,人亞碩專,HRMA911,1,,組織理論與管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=HRMA911&Crsname=組織理論與管理,3,期,選,50,0,31,19,廖宜君,管CM 1036,,CDE,,,,,,《講授類》
,,,人亞碩專,HRMA914,1,,人力資源研究方法（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=HRMA914&Crsname=人力資源研究方法（一）,3,期,選,54,0,48,6,紀乃文,管CM 3043,,,,,,CDE,,《講授類》限暑假已參與課程者修課
,,*,EMBA碩專,EMBA9005,1,,國際企業管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA9005&Crsname=國際企業管理,2,期,必,50,0,43,7,林豪傑,台北,,,,EF,,,,《講授類》
,,*,EMBA碩專,EMBA907B,1,,資訊科技與競爭優勢,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA907B&Crsname=資訊科技與競爭優勢,1.5,期,必,50,0,43,7,"吳仁和,徐士傑",台北,,,,,,,9C,《講授類》
,,*,EMBA碩專,EMBA908,1,,企業經營策略,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA908&Crsname=企業經營策略,3,期,必,80,0,75,5,方至民,圖資中信廳,,,,,,,DEF,《講授類》
,,*,EMBA碩專,EMBA920,2,,企業研究方法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA920&Crsname=企業研究方法,2,期,必,50,0,36,14,"葉淑娟,王致遠,陳世哲",台北,,A1,,,,,,《講授類》
,,*,EMBA碩專,EMBA922,2,,網路科技策略運用,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA922&Crsname=網路科技策略運用,1.5,期,必,80,0,76,4,吳仁和,圖資博士廳,,,,,,CD,,《講授類》
,,*,EMBA碩專,EMBA922B,2,,網路科技策略運用,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA922B&Crsname=網路科技策略運用,1.5,期,必,50,0,36,14,吳仁和,台北,,,,,EF,,,《講授類》
,,*,EMBA碩專,EMBA927,1,,策略行銷管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA927&Crsname=策略行銷管理,3,期,必,80,0,74,6,"黃明新,張純端",圖資中信廳,,,,,,A12,,《講授類》
,,*,EMBA碩專,EMBA934,1,,管理經濟學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA934&Crsname=管理經濟學,3,期,必,80,0,74,6,吳基逞,圖資中信廳,,,,,DEF,,,《講授類》
,,*,EMBA碩專,EMBA934B,2,,管理經濟學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA934B&Crsname=管理經濟學,2,期,必,50,0,36,14,吳基逞,台北,,,,,,56,,《講授類》
,,*,EMBA碩專,EMBA940A,1,,管理會計與財報分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA940A&Crsname=管理會計與財報分析,2,期,必,50,0,43,7,陳安琳,台北,,,,,,A1,,《講授類》
,,*,EMBA碩專,EMBA947,2,,企業家精神與社會責任,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA947&Crsname=企業家精神與社會責任,2,期,必,50,0,36,14,林豪傑,台北,,,,,,,EF,《講授類》
,,*,EMBA碩專,EMBA974,2,,企業研究方法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA974&Crsname=企業研究方法,2,期,必,80,0,76,4,"葉淑娟,王致遠,陳世哲",圖資博士廳,,,,A1,,,,《講授類》
,,*,EMBA碩專,EMBA975,2,,金融機構與資本市場,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA975&Crsname=金融機構與資本市場,1.5,期,必,80,0,76,4,王昭文,圖資博士廳,,,A1,,,,,《講授類》
,,*,EMBA碩專,EMBA980B,1,,企業經營策略,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA980B&Crsname=企業經營策略,3,期,必,50,0,43,7,方至民,台北,,,,,DEF,,,《講授類》
,,*,EMBA碩專,EMBA981B,1,,策略行銷管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA981B&Crsname=策略行銷管理,3,期,必,50,0,43,7,"黃明新,王紹蓉,張純端,張榮華",台北,,,,,,,234,《講授類》
,,*,EMBA碩專,EMBA984A,2,,企業倫理與公司治理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA984A&Crsname=企業倫理與公司治理,2,期,必,80,0,76,4,林豪傑,圖資博士廳,,,,,89,,,《講授類》
,,*,EMBA碩專,EMBA992,2,,企業法律與公共事務,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA992&Crsname=企業法律與公共事務,2,期,必,80,0,76,4,郭瑞坤,圖資博士廳,,,,,,,EF,《講授類》
,,*,EMBA碩專,EMBA993A,2,,領導、溝通與危機管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA993A&Crsname=領導、溝通與危機管理,3,期,必,80,0,76,4,"陳世哲,葉淑娟",圖資博士廳,,,DEF,,,,,《講授類》
,,*,EMBA碩專,EMBA993B,2,,領導、溝通與危機管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA993B&Crsname=領導、溝通與危機管理,3,期,必,50,0,36,14,"陳世哲,葉淑娟",台北,,DEF,,,,,,《講授類》
,,*,EMBA碩專,EMBA996,1,,管理會計與財報分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA996&Crsname=管理會計與財報分析,2,期,必,80,0,74,6,陳安琳,圖資中信廳,,,,,,89,,《講授類》
,,*,EMBA碩專,EMBA997,2,,全球經貿環境分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=EMBA997&Crsname=全球經貿環境分析,2,期,必,50,0,36,14,王昭文,台北,,,,,,EF,,《講授類》
,,*,中山同濟EMBA,CS904,2,,碩士論文,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=CS904&Crsname=碩士論文,3,期,必,50,0,4,46,指導教授,管CM 4055,CDE,,,,,,,《講授類》限兩岸高階主管經營管理碩士在職專班學生修習
異動,確認教師8/25,*,中山同濟EMBA,CS905,2,,高階經營分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=CS905&Crsname=高階經營分析,3,期,必,50,0,4,46,"葉淑娟,王致遠,陳世哲",管CM 4055,,,,,123,,,《講授類》限兩岸高階主管經營管理碩士在職專班學生修習
新增,9/8,*,中山同濟EMBA,CS907,1,,資訊科技與競爭優勢,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=CS907&Crsname=資訊科技與競爭優勢,3,期,必,50,0,6,44,吳仁和,管CM 4055,,,,345,,,,《講授類》限兩岸高階主管經營管理碩士在職專班學生修習
新增,9/8,*,中山同濟EMBA,CS907A,2,,資訊科技與競爭優勢,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=CS907A&Crsname=資訊科技與競爭優勢,3,期,必,50,0,4,46,吳仁和,管CM 4055,,,,345,,,,《講授類》限兩岸高階主管經營管理碩士在職專班學生修習
,,*,中山同濟EMBA,CS910,2,,企業個案討論,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=CS910&Crsname=企業個案討論,3,期,必,50,0,4,46,林豪傑,管CM 4055,,,123,,,,,《講授類》限兩岸高階主管經營管理碩士在職專班學生修習
異動,確認教師8/25,*,中山同濟EMBA,CS921,2,,創新與創業管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=CS921&Crsname=創新與創業管理,2,期,必,50,0,4,46,盧憶,上海同濟大學,,,,,45,,,《講授類》限兩岸高階主管經營管理碩士在職專班學生修習
新增,9/8,*,中山同濟EMBA,CS921A,1,,創新與創業管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=CS921A&Crsname=創新與創業管理,2,期,必,50,0,6,44,盧憶,上海同濟大學,,,,,45,,,《講授類》限兩岸高階主管經營管理碩士在職專班學生修習
異動,確認教師8/25,*,中山同濟EMBA,CS922,1,,公司治理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=1&CrsDat=CS922&Crsname=公司治理,2,期,必,30,0,5,25,蔡維哲,上海同濟大學,,,,,,,78,《講授類》限兩岸高階主管經營管理碩士在職專班學生修習
